c1,c2,c1_wins,c2_wins,total_games
Mii_Gunner,Pit,0,0,0
Mii_Gunner,Pokemon_Trainer,0,0,0
Mii_Gunner,ROB,0,0,0
Mii_Gunner,Richter,0,0,0
Mii_Gunner,Ridley,0,0,0
Mii_Gunner,Robin,0,0,0
Mii_Gunner,Rosalina,0,0,0
Mii_Gunner,Roy,0,0,0
Mii_Gunner,Ryu,0,0,0
Mii_Gunner,Samus,0,0,0
Mii_Gunner,Sheik,0,0,0
Mii_Gunner,Shulk,0,0,0
Mii_Gunner,Simon,0,0,0
Mii_Gunner,Snake,0,0,0
Mii_Gunner,Sonic,0,0,0
Mii_Gunner,Terry,0,0,0
Mii_Gunner,Toon_Link,0,0,0
Mii_Gunner,Villager,0,0,0
Mii_Gunner,Wario,0,0,0
Mii_Gunner,Wii_Fit_Trainer,0,0,0
Mii_Gunner,Wolf,0,0,0
Mii_Gunner,Yoshi,0,0,0
Mii_Gunner,Young_Link,0,0,0
Mii_Gunner,Zelda,0,0,0
Mii_Gunner,Zero_Suit_Samus,0,0,0
Mii_Swordfighter,Mr_Game_&_Watch,0,0,0
Mii_Swordfighter,Ness,0,0,0
Mii_Swordfighter,Olimar,0,0,0
Mii_Swordfighter,Pac-Man,0,0,0
Mii_Swordfighter,Palutena,0,1,1
Mii_Swordfighter,Peach,0,0,0
Mii_Swordfighter,Pichu,0,0,0
Mii_Swordfighter,Pikachu,0,0,0
Mii_Swordfighter,Piranha_Plant,0,0,0
Mii_Swordfighter,Pit,0,0,0
Mii_Swordfighter,Pokemon_Trainer,0,0,0
Mii_Swordfighter,ROB,0,0,0
Mii_Swordfighter,Richter,0,0,0
Mii_Swordfighter,Ridley,0,0,0
Mii_Swordfighter,Robin,0,0,0
Mii_Swordfighter,Rosalina,2,0,2
Mii_Swordfighter,Roy,0,0,0
Mii_Swordfighter,Ryu,0,0,0
Mii_Swordfighter,Samus,0,0,0
Mii_Swordfighter,Sheik,0,0,0
Mii_Swordfighter,Shulk,0,0,0
Mii_Swordfighter,Simon,0,0,0
Mii_Swordfighter,Snake,0,0,0
Mii_Swordfighter,Sonic,0,0,0
Mii_Swordfighter,Terry,0,0,0
Mii_Swordfighter,Toon_Link,0,0,0
Mii_Swordfighter,Villager,0,0,0
Mii_Swordfighter,Wario,0,0,0
Mii_Swordfighter,Wii_Fit_Trainer,0,0,0
Mii_Swordfighter,Wolf,0,0,0
Mii_Swordfighter,Yoshi,0,0,0
Mii_Swordfighter,Young_Link,0,0,0
Mii_Swordfighter,Zelda,0,0,0
Mii_Swordfighter,Zero_Suit_Samus,0,0,0
Mr_Game_&_Watch,Ness,2,0,2
Mr_Game_&_Watch,Olimar,5,5,10
Mr_Game_&_Watch,Pac-Man,2,3,5
Mr_Game_&_Watch,Palutena,6,4,10
Mr_Game_&_Watch,Peach,10,2,12
Mr_Game_&_Watch,Pichu,8,0,8
Mr_Game_&_Watch,Pikachu,7,4,11
Mr_Game_&_Watch,Piranha_Plant,0,0,0
Mr_Game_&_Watch,Pit,0,0,0
Mr_Game_&_Watch,Pokemon_Trainer,0,2,2
Mr_Game_&_Watch,ROB,1,0,1
Mr_Game_&_Watch,Richter,0,0,0
Mr_Game_&_Watch,Ridley,0,0,0
Mr_Game_&_Watch,Robin,0,1,1
Mr_Game_&_Watch,Rosalina,0,0,0
Mr_Game_&_Watch,Roy,0,0,0
Mr_Game_&_Watch,Ryu,0,0,0
Mr_Game_&_Watch,Samus,0,0,0
Mr_Game_&_Watch,Sheik,1,0,1
Mr_Game_&_Watch,Shulk,0,0,0
Mr_Game_&_Watch,Simon,0,0,0
Mr_Game_&_Watch,Snake,0,0,0
Mr_Game_&_Watch,Sonic,2,0,2
Mr_Game_&_Watch,Terry,0,0,0
Mr_Game_&_Watch,Toon_Link,3,1,4
Mr_Game_&_Watch,Villager,2,0,2
Mr_Game_&_Watch,Wario,7,2,9
Mr_Game_&_Watch,Wii_Fit_Trainer,0,0,0
Mr_Game_&_Watch,Wolf,2,4,6
Mr_Game_&_Watch,Yoshi,0,0,0
Mr_Game_&_Watch,Young_Link,0,0,0
Mr_Game_&_Watch,Zelda,0,0,0
Mr_Game_&_Watch,Zero_Suit_Samus,5,7,12
Ness,Olimar,0,5,5
Ness,Pac-Man,4,2,6
Ness,Palutena,3,5,8
Ness,Peach,2,3,5
Ness,Pichu,0,2,2
Ness,Pikachu,0,0,0
Ness,Piranha_Plant,1,2,3
Ness,Pit,0,0,0
Ness,Pokemon_Trainer,7,11,18
Ness,ROB,2,4,6
Ness,Richter,2,5,7
Ness,Ridley,0,0,0
Ness,Robin,2,0,2
Ness,Rosalina,0,0,0
Ness,Roy,0,0,0
Ness,Ryu,0,0,0
Ness,Samus,0,0,0
Ness,Sheik,0,0,0
Ness,Shulk,4,4,8
Ness,Simon,0,0,0
Ness,Snake,1,3,4
Ness,Sonic,0,4,4
Ness,Terry,0,0,0
Ness,Toon_Link,0,0,0
Ness,Villager,1,2,3
Ness,Wario,0,0,0
Ness,Wii_Fit_Trainer,0,0,0
Ness,Wolf,2,3,5
Ness,Yoshi,2,0,2
Ness,Young_Link,3,1,4
Ness,Zelda,3,0,3
Ness,Zero_Suit_Samus,7,10,17
Olimar,Pac-Man,10,9,19
Olimar,Palutena,25,7,32
Olimar,Peach,8,13,21
Olimar,Pichu,22,10,32
Olimar,Pikachu,1,3,4
Olimar,Piranha_Plant,0,2,2
Olimar,Pit,3,1,4
Olimar,Pokemon_Trainer,18,17,35
Olimar,ROB,12,6,18
Olimar,Richter,3,2,5
Olimar,Ridley,0,0,0
Olimar,Robin,0,0,0
Olimar,Rosalina,0,3,3
Olimar,Roy,7,1,8
Olimar,Ryu,0,0,0
Olimar,Samus,0,0,0
Olimar,Sheik,0,0,0
Olimar,Shulk,2,4,6
Olimar,Simon,0,0,0
Olimar,Snake,24,23,47
Olimar,Sonic,4,5,9
Olimar,Terry,0,0,0
Olimar,Toon_Link,0,0,0
Olimar,Villager,0,0,0
Olimar,Wario,18,17,35
Olimar,Wii_Fit_Trainer,0,0,0
Olimar,Wolf,39,43,82
Olimar,Yoshi,6,1,7
Olimar,Young_Link,3,0,3
Olimar,Zelda,0,0,0
Olimar,Zero_Suit_Samus,15,15,30
Pac-Man,Palutena,9,8,17
Pac-Man,Peach,11,13,24
Pac-Man,Pichu,3,3,6
Pac-Man,Pikachu,3,2,5
Pac-Man,Piranha_Plant,0,0,0
Pac-Man,Pit,0,0,0
Pac-Man,Pokemon_Trainer,4,4,8
Pac-Man,ROB,1,3,4
Pac-Man,Richter,0,0,0
Pac-Man,Ridley,0,0,0
Pac-Man,Robin,0,0,0
Pac-Man,Rosalina,2,0,2
Pac-Man,Roy,0,0,0
Pac-Man,Ryu,0,0,0
Pac-Man,Samus,0,0,0
Pac-Man,Sheik,1,0,1
Pac-Man,Shulk,3,2,5
Pac-Man,Simon,0,0,0
Pac-Man,Snake,0,0,0
Pac-Man,Sonic,2,0,2
Pac-Man,Terry,0,0,0
Pac-Man,Toon_Link,0,0,0
Pac-Man,Villager,0,0,0
Pac-Man,Wario,11,9,20
Pac-Man,Wii_Fit_Trainer,0,0,0
Pac-Man,Wolf,6,1,7
Pac-Man,Yoshi,7,4,11
Pac-Man,Young_Link,5,2,7
Pac-Man,Zelda,2,0,2
Pac-Man,Zero_Suit_Samus,13,17,30
Palutena,Peach,28,24,52
Palutena,Pichu,16,12,28
Palutena,Pikachu,2,9,11
Palutena,Piranha_Plant,0,0,0
Palutena,Pit,2,1,3
Palutena,Pokemon_Trainer,9,8,17
Palutena,ROB,17,8,25
Palutena,Richter,1,5,6
Palutena,Ridley,0,0,0
Palutena,Robin,2,0,2
Palutena,Rosalina,3,4,7
Palutena,Roy,3,3,6
Palutena,Ryu,2,0,2
Palutena,Samus,0,0,0
Palutena,Sheik,1,0,1
Palutena,Shulk,7,1,8
Palutena,Simon,0,0,0
Palutena,Snake,21,21,42
Palutena,Sonic,3,3,6
Palutena,Terry,0,0,0
Palutena,Toon_Link,0,0,0
Palutena,Villager,5,3,8
Palutena,Wario,17,18,35
Palutena,Wii_Fit_Trainer,0,0,0
Palutena,Wolf,14,12,26
Palutena,Yoshi,5,2,7
Palutena,Young_Link,1,1,2
Palutena,Zelda,0,0,0
Palutena,Zero_Suit_Samus,12,18,30
Peach,Pichu,22,13,35
Peach,Pikachu,9,3,12
Peach,Piranha_Plant,0,0,0
Peach,Pit,0,0,0
Peach,Pokemon_Trainer,23,17,40
Peach,ROB,10,11,21
Peach,Richter,0,3,3
Peach,Ridley,0,0,0
Peach,Robin,0,0,0
Peach,Rosalina,9,7,16
Peach,Roy,3,12,15
Peach,Ryu,1,0,1
Peach,Samus,2,3,5
Peach,Sheik,3,3,6
Peach,Shulk,8,5,13
Peach,Simon,0,0,0
Peach,Snake,30,24,54
Peach,Sonic,3,1,4
Peach,Terry,0,0,0
Peach,Toon_Link,0,0,0
Peach,Villager,0,0,0
Peach,Wario,5,13,18
Peach,Wii_Fit_Trainer,4,1,5
Peach,Wolf,16,4,20
Peach,Yoshi,4,6,10
Peach,Young_Link,1,3,4
Peach,Zelda,2,1,3
Peach,Zero_Suit_Samus,27,29,56
Pichu,Pikachu,6,5,11
Pichu,Piranha_Plant,0,0,0
Pichu,Pit,0,0,0
Pichu,Pokemon_Trainer,9,4,13
Pichu,ROB,8,9,17
Pichu,Richter,0,0,0
Pichu,Ridley,0,1,1
Pichu,Robin,2,1,3
Pichu,Rosalina,1,0,1
Pichu,Roy,8,1,9
Pichu,Ryu,0,0,0
Pichu,Samus,0,0,0
Pichu,Sheik,1,0,1
Pichu,Shulk,0,0,0
Pichu,Simon,0,0,0
Pichu,Snake,7,9,16
Pichu,Sonic,3,2,5
Pichu,Terry,0,0,0
Pichu,Toon_Link,3,2,5
Pichu,Villager,0,2,2
Pichu,Wario,1,9,10
Pichu,Wii_Fit_Trainer,0,0,0
Pichu,Wolf,15,9,24
Pichu,Yoshi,7,1,8
Pichu,Young_Link,1,3,4
Pichu,Zelda,0,0,0
Pichu,Zero_Suit_Samus,6,7,13
Pikachu,Piranha_Plant,0,0,0
Pikachu,Pit,0,0,0
Pikachu,Pokemon_Trainer,6,9,15
Pikachu,ROB,10,9,19
Pikachu,Richter,0,3,3
Pikachu,Ridley,0,0,0
Pikachu,Robin,3,0,3
Pikachu,Rosalina,0,0,0
Pikachu,Roy,0,0,0
Pikachu,Ryu,0,0,0
Pikachu,Samus,0,0,0
Pikachu,Sheik,0,0,0
Pikachu,Shulk,1,0,1
Pikachu,Simon,0,0,0
Pikachu,Snake,12,8,20
Pikachu,Sonic,2,0,2
Pikachu,Terry,0,0,0
Pikachu,Toon_Link,0,0,0
Pikachu,Villager,0,0,0
Pikachu,Wario,6,8,14
Pikachu,Wii_Fit_Trainer,0,0,0
Pikachu,Wolf,11,7,18
Pikachu,Yoshi,3,3,6
Pikachu,Young_Link,0,0,0
Pikachu,Zelda,4,4,8
Pikachu,Zero_Suit_Samus,5,3,8
Piranha_Plant,Pit,0,0,0
Piranha_Plant,Pokemon_Trainer,0,1,1
Piranha_Plant,ROB,4,3,7
Piranha_Plant,Richter,0,0,0
Piranha_Plant,Ridley,0,0,0
Piranha_Plant,Robin,0,0,0
Piranha_Plant,Rosalina,0,0,0
Piranha_Plant,Roy,0,0,0
Piranha_Plant,Ryu,0,0,0
Piranha_Plant,Samus,0,0,0
Piranha_Plant,Sheik,0,0,0
Piranha_Plant,Shulk,0,0,0
Piranha_Plant,Simon,0,0,0
Piranha_Plant,Snake,0,0,0
Piranha_Plant,Sonic,0,0,0
Piranha_Plant,Terry,0,0,0
Piranha_Plant,Toon_Link,0,0,0
Piranha_Plant,Villager,0,0,0
Piranha_Plant,Wario,2,6,8
Piranha_Plant,Wii_Fit_Trainer,0,0,0
Piranha_Plant,Wolf,0,4,4
Piranha_Plant,Yoshi,3,0,3
Piranha_Plant,Young_Link,0,0,0
Piranha_Plant,Zelda,0,0,0
Piranha_Plant,Zero_Suit_Samus,0,0,0
Pit,Pokemon_Trainer,0,0,0
Pit,ROB,1,2,3
Pit,Richter,0,0,0
Pit,Ridley,0,0,0
Pit,Robin,0,0,0
Pit,Rosalina,0,0,0
Pit,Roy,0,0,0
Pit,Ryu,0,0,0
Pit,Samus,0,0,0
Pit,Sheik,0,0,0
Pit,Shulk,0,0,0
Pit,Simon,0,0,0
Pit,Snake,0,0,0
Pit,Sonic,0,0,0
Pit,Terry,0,0,0
Pit,Toon_Link,0,0,0
Pit,Villager,0,0,0
Pit,Wario,0,0,0
Pit,Wii_Fit_Trainer,0,0,0
Pit,Wolf,0,0,0
Pit,Yoshi,0,0,0
Pit,Young_Link,0,0,0
Pit,Zelda,0,0,0
Pit,Zero_Suit_Samus,0,0,0
Pokemon_Trainer,ROB,10,8,18
Pokemon_Trainer,Richter,2,3,5
Pokemon_Trainer,Ridley,0,0,0
Pokemon_Trainer,Robin,0,0,0
Pokemon_Trainer,Rosalina,1,2,3
Pokemon_Trainer,Roy,2,3,5
Pokemon_Trainer,Ryu,2,0,2
Pokemon_Trainer,Samus,0,1,1
Pokemon_Trainer,Sheik,3,1,4
Pokemon_Trainer,Shulk,1,5,6
Pokemon_Trainer,Simon,0,0,0
Pokemon_Trainer,Snake,2,6,8
Pokemon_Trainer,Sonic,5,3,8
Pokemon_Trainer,Terry,0,0,0
Pokemon_Trainer,Toon_Link,0,0,0
Pokemon_Trainer,Villager,2,3,5
Pokemon_Trainer,Wario,8,7,15
Pokemon_Trainer,Wii_Fit_Trainer,0,0,0
Pokemon_Trainer,Wolf,0,10,10
Pokemon_Trainer,Yoshi,10,6,16
Pokemon_Trainer,Young_Link,2,3,5
Pokemon_Trainer,Zelda,0,2,2
Pokemon_Trainer,Zero_Suit_Samus,7,14,21
ROB,Richter,3,0,3
ROB,Ridley,2,0,2
ROB,Robin,0,0,0
ROB,Rosalina,9,8,17
ROB,Roy,6,4,10
ROB,Ryu,0,0,0
ROB,Samus,3,4,7
ROB,Sheik,2,0,2
ROB,Shulk,2,3,5
ROB,Simon,0,0,0
ROB,Snake,11,7,18
ROB,Sonic,2,3,5
ROB,Terry,0,0,0
ROB,Toon_Link,0,0,0
ROB,Villager,0,0,0
ROB,Wario,4,10,14
ROB,Wii_Fit_Trainer,0,0,0
ROB,Wolf,4,4,8
ROB,Yoshi,4,0,4
ROB,Young_Link,1,3,4
ROB,Zelda,3,0,3
ROB,Zero_Suit_Samus,3,6,9
Richter,Ridley,0,0,0
Richter,Robin,0,0,0
Richter,Rosalina,0,1,1
Richter,Roy,3,2,5
Richter,Ryu,0,0,0
Richter,Samus,0,1,1
Richter,Sheik,0,0,0
Richter,Shulk,0,0,0
Richter,Simon,0,0,0
Richter,Snake,0,3,3
Richter,Sonic,0,0,0
Richter,Terry,0,0,0
Richter,Toon_Link,0,0,0
Richter,Villager,0,0,0
Richter,Wario,1,1,2
Richter,Wii_Fit_Trainer,0,0,0
Richter,Wolf,0,2,2
Richter,Yoshi,2,3,5
Richter,Young_Link,0,0,0
Richter,Zelda,0,0,0
Richter,Zero_Suit_Samus,0,0,0
Ridley,Robin,0,0,0
Ridley,Rosalina,0,1,1
Ridley,Roy,0,0,0
Ridley,Ryu,0,0,0
Ridley,Samus,0,0,0
Ridley,Sheik,0,0,0
Ridley,Shulk,0,0,0
Ridley,Simon,0,0,0
Ridley,Snake,0,0,0
Ridley,Sonic,0,0,0
Ridley,Terry,0,0,0
Ridley,Toon_Link,0,0,0
Ridley,Villager,0,0,0
Ridley,Wario,0,0,0
Ridley,Wii_Fit_Trainer,0,0,0
Ridley,Wolf,0,0,0
Ridley,Yoshi,0,0,0
Ridley,Young_Link,0,0,0
Ridley,Zelda,0,0,0
Ridley,Zero_Suit_Samus,0,0,0
Robin,Rosalina,0,0,0
Robin,Roy,0,0,0
Robin,Ryu,0,0,0
Robin,Samus,0,0,0
Robin,Sheik,0,0,0
Robin,Shulk,0,0,0
Robin,Simon,0,0,0
Robin,Snake,0,0,0
Robin,Sonic,0,0,0
Robin,Terry,0,0,0
Robin,Toon_Link,0,0,0
Robin,Villager,0,0,0
Robin,Wario,0,0,0
Robin,Wii_Fit_Trainer,0,0,0
Robin,Wolf,0,0,0
Robin,Yoshi,0,0,0
Robin,Young_Link,0,0,0
Robin,Zelda,0,0,0
Robin,Zero_Suit_Samus,1,0,1
Rosalina,Roy,0,0,0
Rosalina,Ryu,1,0,1
Rosalina,Samus,0,0,0
Rosalina,Sheik,0,0,0
Rosalina,Shulk,3,5,8
Rosalina,Simon,0,0,0
Rosalina,Snake,0,2,2
Rosalina,Sonic,1,2,3
Rosalina,Terry,0,0,0
Rosalina,Toon_Link,0,0,0
Rosalina,Villager,2,1,3
Rosalina,Wario,2,4,6
Rosalina,Wii_Fit_Trainer,0,0,0
Rosalina,Wolf,4,1,5
Rosalina,Yoshi,0,0,0
Rosalina,Young_Link,0,0,0
Rosalina,Zelda,0,0,0
Rosalina,Zero_Suit_Samus,1,4,5
Roy,Ryu,0,0,0
Roy,Samus,0,0,0
Roy,Sheik,0,0,0
Roy,Shulk,0,0,0
Roy,Simon,0,0,0
Roy,Snake,2,11,13
Roy,Sonic,4,2,6
Roy,Terry,0,0,0
Roy,Toon_Link,0,0,0
Roy,Villager,3,1,4
Roy,Wario,2,6,8
Roy,Wii_Fit_Trainer,0,0,0
Roy,Wolf,6,1,7
Roy,Yoshi,3,1,4
Roy,Young_Link,0,0,0
Roy,Zelda,0,0,0
Roy,Zero_Suit_Samus,9,9,18
Ryu,Samus,0,0,0
Ryu,Sheik,0,0,0
Ryu,Shulk,0,0,0
Ryu,Simon,0,0,0
Ryu,Snake,0,0,0
Ryu,Sonic,0,0,0
Ryu,Terry,0,0,0
Ryu,Toon_Link,0,0,0
Ryu,Villager,0,0,0
Ryu,Wario,0,0,0
Ryu,Wii_Fit_Trainer,0,0,0
Ryu,Wolf,0,0,0
Ryu,Yoshi,0,0,0
Ryu,Young_Link,1,3,4
Ryu,Zelda,0,0,0
Ryu,Zero_Suit_Samus,2,0,2
Samus,Sheik,0,0,0
Samus,Shulk,3,0,3
Samus,Simon,0,0,0
Samus,Snake,0,0,0
Samus,Sonic,0,0,0
Samus,Terry,0,0,0
Samus,Toon_Link,0,0,0
Samus,Villager,0,0,0
Samus,Wario,5,11,16
Samus,Wii_Fit_Trainer,0,0,0
Samus,Wolf,6,0,6
Samus,Yoshi,2,0,2
Samus,Young_Link,3,2,5
Samus,Zelda,0,0,0
Samus,Zero_Suit_Samus,2,1,3
Sheik,Shulk,0,0,0
Sheik,Simon,0,0,0
Sheik,Snake,5,3,8
Sheik,Sonic,0,0,0
Sheik,Terry,0,0,0
Sheik,Toon_Link,0,0,0
Sheik,Villager,0,0,0
Sheik,Wario,2,1,3
Sheik,Wii_Fit_Trainer,0,0,0
Sheik,Wolf,0,0,0
Sheik,Yoshi,0,0,0
Sheik,Young_Link,0,0,0
Sheik,Zelda,0,0,0
Sheik,Zero_Suit_Samus,0,2,2
Shulk,Simon,0,0,0
Shulk,Snake,3,3,6
Shulk,Sonic,1,4,5
Shulk,Terry,0,0,0
Shulk,Toon_Link,0,0,0
Shulk,Villager,1,2,3
Shulk,Wario,0,0,0
Shulk,Wii_Fit_Trainer,0,0,0
Shulk,Wolf,2,7,9
Shulk,Yoshi,4,0,4
Shulk,Young_Link,0,0,0
Shulk,Zelda,3,1,4
Shulk,Zero_Suit_Samus,9,3,12
Simon,Snake,0,0,0
Simon,Sonic,0,0,0
Simon,Terry,0,0,0
Simon,Toon_Link,0,0,0
Simon,Villager,0,0,0
Simon,Wario,0,0,0
Simon,Wii_Fit_Trainer,0,0,0
Simon,Wolf,0,0,0
Simon,Yoshi,0,0,0
Simon,Young_Link,0,0,0
Simon,Zelda,0,0,0
Simon,Zero_Suit_Samus,0,0,0
Snake,Sonic,6,6,12
Snake,Terry,1,2,3
Snake,Toon_Link,2,1,3
Snake,Villager,0,0,0
Snake,Wario,2,12,14
Snake,Wii_Fit_Trainer,0,0,0
Snake,Wolf,16,14,30
Snake,Yoshi,16,3,19
Snake,Young_Link,0,0,0
Snake,Zelda,0,0,0
Snake,Zero_Suit_Samus,13,28,41
Sonic,Terry,0,0,0
Sonic,Toon_Link,4,1,5
Sonic,Villager,0,0,0
Sonic,Wario,1,4,5
Sonic,Wii_Fit_Trainer,0,0,0
Sonic,Wolf,1,3,4
Sonic,Yoshi,2,0,2
Sonic,Young_Link,0,0,0
Sonic,Zelda,0,0,0
Sonic,Zero_Suit_Samus,6,4,10
Terry,Toon_Link,0,0,0
Terry,Villager,0,0,0
Terry,Wario,0,0,0
Terry,Wii_Fit_Trainer,0,0,0
Terry,Wolf,0,0,0
Terry,Yoshi,0,0,0
Terry,Young_Link,0,1,1
Terry,Zelda,0,0,0
Terry,Zero_Suit_Samus,0,0,0
Toon_Link,Villager,1,3,4
Toon_Link,Wario,0,3,3
Toon_Link,Wii_Fit_Trainer,0,0,0
Toon_Link,Wolf,3,3,6
Toon_Link,Yoshi,2,0,2
Toon_Link,Young_Link,0,0,0
Toon_Link,Zelda,0,0,0
Toon_Link,Zero_Suit_Samus,3,5,8
Villager,Wario,0,0,0
Villager,Wii_Fit_Trainer,0,0,0
Villager,Wolf,0,2,2
Villager,Yoshi,1,3,4
Villager,Young_Link,0,0,0
Villager,Zelda,0,0,0
Villager,Zero_Suit_Samus,2,5,7
Wario,Wii_Fit_Trainer,0,0,0
Wario,Wolf,12,8,20
Wario,Yoshi,0,0,0
Wario,Young_Link,4,0,4
Wario,Zelda,3,0,3
Wario,Zero_Suit_Samus,14,19,33
Wii_Fit_Trainer,Wolf,1,3,4
Wii_Fit_Trainer,Yoshi,0,0,0
Wii_Fit_Trainer,Young_Link,0,0,0
Wii_Fit_Trainer,Zelda,3,1,4
Wii_Fit_Trainer,Zero_Suit_Samus,0,2,2
Wolf,Yoshi,4,3,7
Wolf,Young_Link,4,7,11
Wolf,Zelda,0,0,0
Wolf,Zero_Suit_Samus,7,14,21
Yoshi,Young_Link,0,0,0
Yoshi,Zelda,0,0,0
Yoshi,Zero_Suit_Samus,5,5,10
Young_Link,Zelda,0,0,0
Young_Link,Zero_Suit_Samus,0,3,3
Zelda,Zero_Suit_Samus,0,0,0
